,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
632,1,0.5098039215686274,0.3725490196078432,0.5294117647058824,0.392156862745098,0.3725490196078432,0.4117647058823529,0.7450980392156863,0.2549019607843137,-0.6,0.2,3.1,3.1638584039112754,78.46888425023974,161.565051177078
633,1,0.4117647058823529,0.3725490196078432,0.5294117647058824,0.392156862745098,0.4117647058823529,0.392156862745098,0.6666666666666666,0.35294117647058826,-0.6,0.3,3.7,3.760319135392633,79.72373989191831,153.434948822922
634,1,0.5294117647058824,0.3725490196078432,0.5294117647058824,0.8431372549019607,0.2549019607843137,0.3725490196078432,0.6862745098039216,0.5882352941176471,-0.6,0.5,-3.6,3.6837480912787726,-77.7592968372443,140.19442890773482
635,1,0.4705882352941176,0.35294117647058826,0.3725490196078432,0.8431372549019607,0.21568627450980396,0.4313725490196079,0.6862745098039216,0.5686274509803921,-0.6,0.6,-2.5,2.640075756488817,-71.2522093878854,135.0
636,1,0.8823529411764706,0.4509803921568628,0.8431372549019607,0.7254901960784313,0.4705882352941176,0.4117647058823529,0.7647058823529412,0.8235294117647058,-0.6,0.7,3.5,3.6193922141707713,75.24263128706663,130.6012946450045
637,1,0.4509803921568628,0.4313725490196079,0.35294117647058826,0.4313725490196079,0.2549019607843137,0.392156862745098,0.6666666666666666,0.4705882352941176,-0.6,0.9,-4.0,4.1436698710201325,-74.86819321693353,123.69006752597979
638,1,0.4901960784313725,0.4313725490196079,0.392156862745098,0.8431372549019607,0.7647058823529412,0.4117647058823529,0.6470588235294118,0.3333333333333333,-0.6,1.0,-2.1,2.4020824298928627,-60.955326916629275,120.96375653207352
639,1,0.4901960784313725,0.392156862745098,0.4509803921568628,0.7450980392156863,0.19607843137254904,0.392156862745098,0.6862745098039216,0.4117647058823529,-0.6,1.0,-4.1,4.262628297189423,-74.12230381184267,120.96375653207352
640,1,0.4509803921568628,0.4901960784313725,0.4705882352941176,0.8039215686274509,0.6274509803921569,0.4313725490196079,0.6862745098039216,0.7254901960784313,-0.6,1.1,3.0,3.2511536414017717,67.33139072010758,118.61045966596521
641,1,0.4705882352941176,0.4509803921568628,0.4901960784313725,0.3725490196078432,0.35294117647058826,0.4509803921568628,0.6862745098039216,0.6666666666666666,-0.6,1.2,4.7,4.887739763939975,74.06831403724787,116.56505117707799
642,1,0.4313725490196079,0.5294117647058824,0.3137254901960784,0.6470588235294118,0.8039215686274509,0.29411764705882354,0.7058823529411765,0.2352941176470588,-1.8,1.3,0.0,2.220360331117452,0.0,144.1623470457217
643,1,0.5098039215686274,0.5294117647058824,0.4705882352941176,0.3137254901960784,0.09803921568627452,0.4509803921568628,0.7254901960784313,0.35294117647058826,-1.8,1.4,-1.0,2.4899799195977463,-23.67884501003002,142.12501634890182
644,1,0.9411764705882352,0.4509803921568628,0.4509803921568628,0.392156862745098,0.3333333333333333,0.392156862745098,0.6862745098039216,0.3333333333333333,-1.8,1.5,-4.1,4.722287581247038,-60.252824723725745,140.19442890773482
645,1,0.5294117647058824,0.4313725490196079,0.4705882352941176,0.4509803921568628,0.6862745098039216,0.17647058823529413,0.7647058823529412,0.4313725490196079,-1.8,1.6,-2.7,3.618010503025109,-48.26799648588573,138.3664606634298
646,1,0.4509803921568628,0.5294117647058824,0.3333333333333333,0.35294117647058826,0.6470588235294118,0.4313725490196079,0.6666666666666666,0.3333333333333333,-1.8,2.1,-2.8,3.935733730830885,-45.35140319900061,130.6012946450045
647,1,0.4705882352941176,0.4901960784313725,0.3333333333333333,0.35294117647058826,0.7254901960784313,0.29411764705882354,0.7254901960784313,0.3333333333333333,-1.8,2.4,-3.5,4.6097722286464435,-49.398705354995535,126.86989764584402
648,1,0.4705882352941176,0.5294117647058824,0.3725490196078432,0.6862745098039216,0.0,0.4509803921568628,0.4117647058823529,0.27450980392156865,-1.8,2.7,-1.8,3.710795063055895,-29.017140624601517,123.69006752597979
649,1,0.4313725490196079,0.5294117647058824,0.35294117647058826,0.8039215686274509,0.05882352941176471,0.4509803921568628,0.7450980392156863,0.35294117647058826,-1.8,2.7,-2.8,4.286023798347368,-40.789824412992644,123.69006752597979
650,1,0.9411764705882352,0.7058823529411765,0.7647058823529412,0.5,0.08823529411764706,0.5588235294117647,0.6470588235294118,0.4705882352941176,-1.8,2.9,1.0,3.556683848755748,16.32949581269412,121.82744657667313
651,1,0.9655172413793104,0.8965517241379308,0.6896551724137931,0.5172413793103449,0.06896551724137931,0.6896551724137931,0.6551724137931034,0.3793103448275862,-1.8,3.0,0.9,3.6124783736376886,14.42641702239966,120.96375653207352
652,1,0.5294117647058824,0.4509803921568628,0.5294117647058824,0.4901960784313725,0.4313725490196079,0.3725490196078432,0.8431372549019607,1.0,-1.9,0.2,-2.5,3.146426544510455,-52.61297625984723,173.99099404250546
653,1,0.5490196078431373,0.5294117647058824,0.5294117647058824,0.392156862745098,0.4705882352941176,0.4313725490196079,0.7254901960784313,0.9411764705882352,-1.9,0.4,-1.9,2.716615541441225,-44.37885887332474,168.11134196037204
